,material_id,formation_energy_per_atom,band_gap,pretty_formula,e_above_hull,elements,cif,spacegroup.number
2263,mp-18198,-1.001830913888889,0.0,ScSnPt,0.0,"['Sc', 'Sn', 'Pt']","# generated using pymatgen
data_ScSnPt
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.45325820
_cell_length_b   7.45325820
_cell_length_c   7.43038400
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000178
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ScSnPt
_chemical_formula_sum   'Sc6 Sn6 Pt6'
_cell_volume   357.46556785
_cell_formula_units_Z   6
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sc  Sc0  1  0.40458400  0.01801200  0.25000000  1
  Sc  Sc1  1  0.61342800  0.59541600  0.25000000  1
  Sc  Sc2  1  0.98198800  0.38657200  0.25000000  1
  Sc  Sc3  1  0.38657200  0.98198800  0.75000000  1
  Sc  Sc4  1  0.59541600  0.61342800  0.75000000  1
  Sc  Sc5  1  0.01801200  0.40458400  0.75000000  1
  Sn  Sn6  1  0.27260600  0.27260600  0.00000000  1
  Sn  Sn7  1  0.00000000  0.72739400  0.00000000  1
  Sn  Sn8  1  0.00000000  0.72739400  0.50000000  1
  Sn  Sn9  1  0.72739400  0.00000000  0.50000000  1
  Sn  Sn10  1  0.27260600  0.27260600  0.50000000  1
  Sn  Sn11  1  0.72739400  0.00000000  0.00000000  1
  Pt  Pt12  1  0.00000000  0.00000000  0.75000000  1
  Pt  Pt13  1  0.00000000  0.00000000  0.25000000  1
  Pt  Pt14  1  0.66666700  0.33333300  0.96342400  1
  Pt  Pt15  1  0.33333300  0.66666700  0.46342400  1
  Pt  Pt16  1  0.33333300  0.66666700  0.03657600  1
  Pt  Pt17  1  0.66666700  0.33333300  0.53657600  1
",190
43051,mp-1095424,-1.0626836082601885,0.0,Pr4Mn2As5,0.0709850992789959,"['As', 'Mn', 'Pr']","# generated using pymatgen
data_Pr4Mn2As5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.21571587
_cell_length_b   4.21571587
_cell_length_c   17.58173900
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   119.99999795
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Pr4Mn2As5
_chemical_formula_sum   'Pr4 Mn2 As5'
_cell_volume   270.60457489
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Pr  Pr0  1  0.66666700  0.33333300  0.89923100  1
  Pr  Pr1  1  0.33333300  0.66666700  0.10076900  1
  Pr  Pr2  1  0.00000000  0.00000000  0.69791700  1
  Pr  Pr3  1  0.00000000  0.00000000  0.30208300  1
  Mn  Mn4  1  0.66666700  0.33333300  0.45219500  1
  Mn  Mn5  1  0.33333300  0.66666700  0.54780500  1
  As  As6  1  0.66666700  0.33333300  0.59002200  1
  As  As7  1  0.33333300  0.66666700  0.40997800  1
  As  As8  1  0.66666700  0.33333300  0.20282400  1
  As  As9  1  0.33333300  0.66666700  0.79717600  1
  As  As10  1  0.00000000  0.00000000  0.00000000  1
",164
8577,mp-1102869,-1.1224766850000012,0.0,ZrSiIr,0.0,"['Ir', 'Si', 'Zr']","# generated using pymatgen
data_ZrSiIr
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.98954600
_cell_length_b   6.59133300
_cell_length_c   7.45097600
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ZrSiIr
_chemical_formula_sum   'Zr4 Si4 Ir4'
_cell_volume   195.93404054
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Zr  Zr0  1  0.25000000  0.01858300  0.31793500  1
  Zr  Zr1  1  0.25000000  0.51858300  0.18206500  1
  Zr  Zr2  1  0.75000000  0.98141700  0.68206500  1
  Zr  Zr3  1  0.75000000  0.48141700  0.81793500  1
  Si  Si4  1  0.25000000  0.27860300  0.61840600  1
  Si  Si5  1  0.25000000  0.77860300  0.88159400  1
  Si  Si6  1  0.75000000  0.72139700  0.38159400  1
  Si  Si7  1  0.75000000  0.22139700  0.11840600  1
  Ir  Ir8  1  0.25000000  0.15197500  0.93495300  1
  Ir  Ir9  1  0.25000000  0.65197500  0.56504700  1
  Ir  Ir10  1  0.75000000  0.84802500  0.06504700  1
  Ir  Ir11  1  0.75000000  0.34802500  0.43495300  1
",62
24645,mp-1206898,-0.7185612426666672,0.0,Y2InGe2,0.0072373563333281,"['Ge', 'In', 'Y']","# generated using pymatgen
data_Y2InGe2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.16407300
_cell_length_b   7.43411600
_cell_length_c   7.43411600
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Y2InGe2
_chemical_formula_sum   'Y4 In2 Ge4'
_cell_volume   230.13199446
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Y  Y0  1  0.50000000  0.17914000  0.67914000  1
  Y  Y1  1  0.50000000  0.82086000  0.32086000  1
  Y  Y2  1  0.50000000  0.32086000  0.17914000  1
  Y  Y3  1  0.50000000  0.67914000  0.82086000  1
  In  In4  1  0.00000000  0.00000000  0.00000000  1
  In  In5  1  0.00000000  0.50000000  0.50000000  1
  Ge  Ge6  1  0.00000000  0.62113000  0.12113000  1
  Ge  Ge7  1  0.00000000  0.37887000  0.87887000  1
  Ge  Ge8  1  0.00000000  0.87887000  0.62113000  1
  Ge  Ge9  1  0.00000000  0.12113000  0.37887000  1
",127
7087,mp-1113580,-2.1839126488333327,3.7384,Rb2TmAgCl6,0.0,"['Ag', 'Cl', 'Rb', 'Tm']","# generated using pymatgen
data_Rb2TmAgCl6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.56327777
_cell_length_b   7.56327777
_cell_length_c   7.56327777
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Rb2TmAgCl6
_chemical_formula_sum   'Rb2 Tm1 Ag1 Cl6'
_cell_volume   305.92513075
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Rb  Rb0  1  0.75000000  0.75000000  0.75000000  1
  Rb  Rb1  1  0.25000000  0.25000000  0.25000000  1
  Tm  Tm2  1  0.00000000  0.00000000  0.00000000  1
  Ag  Ag3  1  0.50000000  0.50000000  0.50000000  1
  Cl  Cl4  1  0.75714000  0.24286000  0.24286000  1
  Cl  Cl5  1  0.24286000  0.24286000  0.75714000  1
  Cl  Cl6  1  0.24286000  0.75714000  0.75714000  1
  Cl  Cl7  1  0.24286000  0.75714000  0.24286000  1
  Cl  Cl8  1  0.75714000  0.24286000  0.75714000  1
  Cl  Cl9  1  0.75714000  0.75714000  0.24286000  1
",225
11284,mp-21437,-1.638986081111111,1.2382,Fe2TeO6,0.0,"['Fe', 'O', 'Te']","# generated using pymatgen
data_Fe2TeO6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.67130400
_cell_length_b   4.67130300
_cell_length_c   9.21703600
_cell_angle_alpha   89.99999378
_cell_angle_beta   89.99998152
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Fe2TeO6
_chemical_formula_sum   'Fe4 Te2 O12'
_cell_volume   201.12564664
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Fe  Fe0  1  0.49999900  0.49999900  0.16508000  1
  Fe  Fe1  1  0.99999900  0.00000000  0.66508100  1
  Fe  Fe2  1  0.00000000  0.00000000  0.33491900  1
  Fe  Fe3  1  0.49999900  0.50000000  0.83491800  1
  Te  Te4  1  0.00000000  0.00000000  0.00000200  1
  Te  Te5  1  0.50000000  0.50000000  0.50000300  1
  O  O6  1  0.29766300  0.29766300  0.99999900  1
  O  O7  1  0.20233700  0.79766400  0.49999900  1
  O  O8  1  0.79766400  0.20233700  0.49999900  1
  O  O9  1  0.70233700  0.70233600  0.99999900  1
  O  O10  1  0.30811300  0.30811300  0.33867000  1
  O  O11  1  0.19188700  0.80811300  0.83867000  1
  O  O12  1  0.80811400  0.19188700  0.83867000  1
  O  O13  1  0.80811400  0.19188700  0.16133000  1
  O  O14  1  0.19188700  0.80811400  0.16133000  1
  O  O15  1  0.69188700  0.69188700  0.33867000  1
  O  O16  1  0.30811400  0.30811400  0.66133000  1
  O  O17  1  0.69188700  0.69188600  0.66133100  1
",136
43527,mp-1030682,-0.545346386223958,0.1049000000000002,Te3MoWSe,0.0721690879166656,"['Mo', 'Se', 'Te', 'W']","# generated using pymatgen
data_Te3MoWSe
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.50032716
_cell_length_b   3.50032716
_cell_length_c   39.60830700
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   119.99998413
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Te3MoWSe
_chemical_formula_sum   'Te6 Mo2 W2 Se2'
_cell_volume   420.27567697
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Te  Te0  1  0.00000000  0.00000000  0.32800800  1
  Te  Te1  1  0.00000000  0.00000000  0.70404600  1
  Te  Te2  1  0.33333300  0.66666700  0.42315500  1
  Te  Te3  1  0.33333300  0.66666700  0.51616500  1
  Te  Te4  1  0.00000000  0.00000000  0.23556100  1
  Te  Te5  1  0.00000000  0.00000000  0.61102000  1
  Mo  Mo6  1  0.00000000  0.00000000  0.09391500  1
  Mo  Mo7  1  0.33333300  0.66666700  0.28177600  1
  W  W8  1  0.00000000  0.00000000  0.46966200  1
  W  W9  1  0.33333300  0.66666700  0.65755100  1
  Se  Se10  1  0.33333300  0.66666700  0.05307800  1
  Se  Se11  1  0.33333300  0.66666700  0.13481000  1
",156
29723,mp-1217696,-0.1587015633333332,0.0,Tb2AlFe3,0.017464098906248,"['Al', 'Fe', 'Tb']","# generated using pymatgen
data_Tb2AlFe3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.20789500
_cell_length_b   5.20789500
_cell_length_c   5.20789540
_cell_angle_alpha   60.29932858
_cell_angle_beta   60.29932858
_cell_angle_gamma   60.29933434
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Tb2AlFe3
_chemical_formula_sum   'Tb2 Al1 Fe3'
_cell_volume   100.55496813
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tb  Tb0  1  0.62272700  0.62272700  0.62272700  1
  Tb  Tb1  1  0.37727300  0.37727300  0.37727300  1
  Al  Al2  1  0.00000000  0.00000000  0.00000000  1
  Fe  Fe3  1  0.00000000  0.50000000  0.00000000  1
  Fe  Fe4  1  0.50000000  0.00000000  0.00000000  1
  Fe  Fe5  1  0.00000000  0.00000000  0.50000000  1
",166
38267,mp-1238847,-1.0387412084359602,0.0,Na(CrS2)2,0.0455770199999951,"['Cr', 'Na', 'S']","# generated using pymatgen
data_Na(CrS2)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.38705737
_cell_length_b   7.38705737
_cell_length_c   5.63204082
_cell_angle_alpha   72.40560559
_cell_angle_beta   72.40560559
_cell_angle_gamma   26.44711787
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Na(CrS2)2
_chemical_formula_sum   'Na1 Cr2 S4'
_cell_volume   130.11143475
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Na  Na0  1  0.50000000  0.50000000  0.50000000  1
  Cr  Cr1  1  0.75311300  0.75311300  0.20347300  1
  Cr  Cr2  1  0.24688700  0.24688700  0.79652700  1
  S  S3  1  0.35922900  0.35922900  0.00059700  1
  S  S4  1  0.64077100  0.64077100  0.99940300  1
  S  S5  1  0.83688700  0.83688700  0.51583700  1
  S  S6  1  0.16311300  0.16311300  0.48416300  1
",12
31234,mp-1221909,-0.954272526311577,0.0,Mn2Cr3GaS8,0.0224747298214289,"['Cr', 'Ga', 'Mn', 'S']","# generated using pymatgen
data_Mn2Cr3GaS8
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.19849742
_cell_length_b   7.19849742
_cell_length_c   7.19849725
_cell_angle_alpha   59.94379394
_cell_angle_beta   59.94379394
_cell_angle_gamma   59.94380280
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Mn2Cr3GaS8
_chemical_formula_sum   'Mn2 Cr3 Ga1 S8'
_cell_volume   263.42476214
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mn  Mn0  1  0.37492800  0.37492800  0.37492800  1
  Mn  Mn1  1  0.62507200  0.62507200  0.62507200  1
  Cr  Cr2  1  0.50000000  0.00000000  0.00000000  1
  Cr  Cr3  1  0.00000000  0.00000000  0.50000000  1
  Cr  Cr4  1  0.00000000  0.50000000  0.00000000  1
  Ga  Ga5  1  0.00000000  0.00000000  0.00000000  1
  S  S6  1  0.23916700  0.23916700  0.23916700  1
  S  S7  1  0.78109000  0.24222000  0.24222000  1
  S  S8  1  0.24222000  0.24222000  0.78109000  1
  S  S9  1  0.24222000  0.78109000  0.24222000  1
  S  S10  1  0.76083300  0.76083300  0.76083300  1
  S  S11  1  0.21891000  0.75778000  0.75778000  1
  S  S12  1  0.75778000  0.75778000  0.21891000  1
  S  S13  1  0.75778000  0.21891000  0.75778000  1
",166
16363,mp-567580,-0.4428374349999995,0.0,PaC,0.0,"['Pa', 'C']","# generated using pymatgen
data_PaC
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.58809740
_cell_length_b   3.58809740
_cell_length_c   3.58809740
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   PaC
_chemical_formula_sum   'Pa1 C1'
_cell_volume   32.66462460
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Pa  Pa0  1  0.00000000  0.00000000  0.00000000  1
  C  C1  1  0.50000000  0.50000000  0.50000000  1
",225
16655,mp-1207855,-0.601768360769232,0.0,V5Te8,0.0,"['Te', 'V']","# generated using pymatgen
data_V5Te8
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.40594495
_cell_length_b   7.40594495
_cell_length_c   8.99714599
_cell_angle_alpha   54.71035195
_cell_angle_beta   54.71035195
_cell_angle_gamma   64.33571348
_symmetry_Int_Tables_number   1
_chemical_formula_structural   V5Te8
_chemical_formula_sum   'V5 Te8'
_cell_volume   325.10281709
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  V  V0  1  0.71163000  0.28837000  0.50000000  1
  V  V1  1  0.28837000  0.71163000  0.50000000  1
  V  V2  1  0.71747900  0.71747900  0.04900400  1
  V  V3  1  0.28252100  0.28252100  0.95099600  1
  V  V4  1  0.00000000  0.00000000  0.00000000  1
  Te  Te5  1  0.42866100  0.42866100  0.34573800  1
  Te  Te6  1  0.57133900  0.57133900  0.65426200  1
  Te  Te7  1  0.53916100  0.04628700  0.16638500  1
  Te  Te8  1  0.46083900  0.95371300  0.83361500  1
  Te  Te9  1  0.95371300  0.46083900  0.83361500  1
  Te  Te10  1  0.04628700  0.53916100  0.16638500  1
  Te  Te11  1  0.98673700  0.98673700  0.32040500  1
  Te  Te12  1  0.01326300  0.01326300  0.67959500  1
",12
30728,mp-1223641,-2.9327970991,0.0,K2MgCuF6,0.0210656189999998,"['Cu', 'F', 'K', 'Mg']","# generated using pymatgen
data_K2MgCuF6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.76078700
_cell_length_b   5.76078700
_cell_length_c   4.07131500
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   K2MgCuF6
_chemical_formula_sum   'K2 Mg1 Cu1 F6'
_cell_volume   135.11337458
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.00000000  0.50000000  0.50000000  1
  K  K1  1  0.50000000  0.00000000  0.50000000  1
  Mg  Mg2  1  0.50000000  0.50000000  0.00000000  1
  Cu  Cu3  1  0.00000000  0.00000000  0.00000000  1
  F  F4  1  0.25245600  0.25245600  0.00000000  1
  F  F5  1  0.74754400  0.74754400  0.00000000  1
  F  F6  1  0.74754400  0.25245600  0.00000000  1
  F  F7  1  0.25245600  0.74754400  0.00000000  1
  F  F8  1  0.00000000  0.00000000  0.50000000  1
  F  F9  1  0.50000000  0.50000000  0.50000000  1
",123
27187,mp-1219073,-0.2409602040277789,0.0,SmFe2Co2B,0.0116889659999985,"['B', 'Co', 'Fe', 'Sm']","# generated using pymatgen
data_SmFe2Co2B
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.10556614
_cell_length_b   5.13788782
_cell_length_c   6.89040502
_cell_angle_alpha   89.99572991
_cell_angle_beta   89.99141012
_cell_angle_gamma   60.20788972
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SmFe2Co2B
_chemical_formula_sum   'Sm2 Fe4 Co4 B2'
_cell_volume   156.85915482
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sm  Sm0  1  0.99999000  0.00000000  0.00243800  1
  Sm  Sm1  1  0.99998500  0.00000000  0.49267000  1
  Fe  Fe2  1  0.99999300  0.49999500  0.71244400  1
  Fe  Fe3  1  0.49998800  0.50000500  0.71244400  1
  Fe  Fe4  1  0.66763800  0.66460300  0.00302700  1
  Fe  Fe5  1  0.33224100  0.33539700  0.00302700  1
  Co  Co6  1  0.50001300  0.00000000  0.28873300  1
  Co  Co7  1  0.99998700  0.50003200  0.28992200  1
  Co  Co8  1  0.50001800  0.49996800  0.28992200  1
  Co  Co9  1  0.50001200  0.00000000  0.71228200  1
  B  B10  1  0.66497100  0.66999300  0.49654600  1
  B  B11  1  0.33496400  0.33000700  0.49654600  1
",35
18560,mp-1102155,-0.7937850200000008,0.0,ErAlAu,0.0,"['Al', 'Au', 'Er']","# generated using pymatgen
data_ErAlAu
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.40107300
_cell_length_b   7.16491100
_cell_length_c   7.84053200
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ErAlAu
_chemical_formula_sum   'Er4 Al4 Au4'
_cell_volume   247.23781909
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Er  Er0  1  0.25000000  0.01172000  0.31033700  1
  Er  Er1  1  0.25000000  0.51172000  0.18966300  1
  Er  Er2  1  0.75000000  0.98828000  0.68966300  1
  Er  Er3  1  0.75000000  0.48828000  0.81033700  1
  Al  Al4  1  0.25000000  0.16508500  0.92724800  1
  Al  Al5  1  0.25000000  0.66508500  0.57275200  1
  Al  Al6  1  0.75000000  0.83491500  0.07275200  1
  Al  Al7  1  0.75000000  0.33491500  0.42724800  1
  Au  Au8  1  0.25000000  0.28569100  0.60506400  1
  Au  Au9  1  0.25000000  0.78569100  0.89493600  1
  Au  Au10  1  0.75000000  0.71430900  0.39493600  1
  Au  Au11  1  0.75000000  0.21430900  0.10506400  1
",62
42354,mp-675739,-1.8549729024107136,0.0,Ce5CuSe8,0.0653734949553594,"['Ce', 'Cu', 'Se']","# generated using pymatgen
data_Ce5CuSe8
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.67891856
_cell_length_b   7.67891856
_cell_length_c   7.67891856
_cell_angle_alpha   110.44649867
_cell_angle_beta   110.44649867
_cell_angle_gamma   107.53779337
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ce5CuSe8
_chemical_formula_sum   'Ce5 Cu1 Se8'
_cell_volume   348.26416278
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ce  Ce0  1  0.11612500  0.23942500  0.62225500  1
  Ce  Ce1  1  0.25000000  0.75000000  0.50000000  1
  Ce  Ce2  1  0.61717000  0.49387000  0.37774500  1
  Ce  Ce3  1  0.50613000  0.88387500  0.12330000  1
  Ce  Ce4  1  0.76057500  0.38283000  0.87670000  1
  Cu  Cu5  1  0.00000000  0.00000000  0.00000000  1
  Se  Se6  1  0.86449000  0.76379500  0.26087500  1
  Se  Se7  1  0.39638500  0.13551000  0.89930500  1
  Se  Se8  1  0.02264200  0.65191100  0.75789800  1
  Se  Se9  1  0.23620500  0.49707900  0.10069500  1
  Se  Se10  1  0.34808900  0.10598700  0.37073100  1
  Se  Se11  1  0.50292100  0.60361500  0.73912500  1
  Se  Se12  1  0.73525600  0.97735800  0.62926900  1
  Se  Se13  1  0.89401300  0.26474400  0.24210200  1
",82
2683,mp-1221196,-0.9702564285543764,0.5257999999999998,Na4Eu(SiTe3)2,0.0,"['Eu', 'Na', 'Si', 'Te']","# generated using pymatgen
data_Na4Eu(SiTe3)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.72061593
_cell_length_b   7.72061593
_cell_length_c   8.51669282
_cell_angle_alpha   81.26596297
_cell_angle_beta   81.26596297
_cell_angle_gamma   119.89827411
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Na4Eu(SiTe3)2
_chemical_formula_sum   'Na4 Eu1 Si2 Te6'
_cell_volume   419.37742239
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Na  Na0  1  0.66803500  0.33196500  0.00000000  1
  Na  Na1  1  0.33181500  0.66818500  0.00000000  1
  Na  Na2  1  0.00011200  0.99988800  0.00000000  1
  Na  Na3  1  0.83349700  0.16650300  0.50000000  1
  Eu  Eu4  1  0.16650000  0.83350000  0.50000000  1
  Si  Si5  1  0.54753000  0.54744400  0.35428600  1
  Si  Si6  1  0.45255600  0.45247000  0.64571400  1
  Te  Te7  1  0.26753500  0.26695100  0.25833600  1
  Te  Te8  1  0.73304900  0.73246500  0.74166400  1
  Te  Te9  1  0.89379700  0.58108800  0.25647800  1
  Te  Te10  1  0.57966000  0.89299900  0.25616100  1
  Te  Te11  1  0.10700100  0.42034000  0.74383900  1
  Te  Te12  1  0.41891200  0.10620300  0.74352200  1
",5
35982,mp-989588,-0.5766284889999994,0.0,LaOsN3,0.0368045840000021,"['La', 'N', 'Os']","# generated using pymatgen
data_LaOsN3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.57031831
_cell_length_b   5.57031831
_cell_length_c   5.57031855
_cell_angle_alpha   60.29869774
_cell_angle_beta   60.29869774
_cell_angle_gamma   60.29869398
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LaOsN3
_chemical_formula_sum   'La2 Os2 N6'
_cell_volume   123.04124639
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  La  La0  1  0.25000000  0.25000000  0.25000000  1
  La  La1  1  0.75000000  0.75000000  0.75000000  1
  Os  Os2  1  0.00000000  0.00000000  0.00000000  1
  Os  Os3  1  0.50000000  0.50000000  0.50000000  1
  N  N4  1  0.70607200  0.79392800  0.25000000  1
  N  N5  1  0.79392800  0.25000000  0.70607200  1
  N  N6  1  0.29392800  0.20607200  0.75000000  1
  N  N7  1  0.25000000  0.70607200  0.79392800  1
  N  N8  1  0.75000000  0.29392800  0.20607200  1
  N  N9  1  0.20607200  0.75000000  0.29392800  1
",167
